paperId,title,abstract,year,citationCount,influentialCitationCount,doi,url,publicationTypes,venue
98c914dfb78ac7e074b1504f54fe7be4403a89dc,,,,,,,,,
98cc932474bff996d409d072b38a543749d02add,,,,,,,,,
98df9050d009ad4b939239b752b490bea61d74ba,,,,,,,,,
98e081f874c3295b13560d07a2c669473caf80e2,,,,,,,,,
98f8420eba0b8d259aa5e3af172c2b489f229576,,,,,,,,,
98ff23d3d50119213aacece568b32ede61e91975,,,,,,,,,
990bbc554367929112c51f8d3c2b9855b5e5a4d0,,,,,,,,,
990f9e2bcda2c8f092e84866ccefdf07493df2e5,,,,,,,,,
99238f1a3cdfe145332dae6ccaa573344f3acb78,,,,,,,,,
99249bb98264d128fd4b55f6838c05f3bb89832b,,,,,,,,,
9925669469d2ff94912eccf028a587d893074130,,,,,,,,,
9929bcc9a929382d1351fd8e2c500e7e96fe0863,,,,,,,,,
993426ff52a306714cce0e00f9905b8e5bc4c386,,,,,,,,,
9942156817c97a99d4b7baf595fff2f7b1639588,,,,,,,,,
994dbf22f7e1a12c5501fa64c075327782fe2c17,,,,,,,,,
99588b3ac889ac70845fbbad4a1d67c1f8b37306,,,,,,,,,
9977a04f821101cde9ba24a8fa6281ccee91c6e7,,,,,,,,,
9978eb5fe7cb61ff5fe6861f85c20c8e223706c9,,,,,,,,,
997b1efbbad2ba12efdff40efa146f2d154b518e,,,,,,,,,
99904fe390f1d2ed5e4509046514c756f4ef1fa2,,,,,,,,,
99a512a936d18394b64bd51a3c2c3de2e913adc6,,,,,,,,,
99ae2e5901bbea5766ba90ba10ff56fb5bc96719,,,,,,,,,
99b5c792f3dd22e43fd73629d9696ce06b1cfe1b,,,,,,,,,
99b76e4b2259f9719fdfdfc3a51779c28a2b5480,,,,,,,,,
99d8867b5e84a50728ce2ffedeb1843b79bfe94a,,,,,,,,,
99d962d5ace776a73c2185854f0c58c6264d44ee,,,,,,,,,
99f8427d68de51e9be61bd73bae1278b47c06f7d,,,,,,,,,
99f91b786e83497a100b059cbb58917406459ebd,,,,,,,,,
9a03476ad55099fa351b677afcc41f3113c4de90,,,,,,,,,
9a0b2aa9893fed8dd9ad394f75627d2a45a60017,,,,,,,,,
9a1e160b8d9e45eaa2204e53ef532d19aa1997a2,,,,,,,,,
9a3a3d5749bd26687b5fd20ac32c6cba54e9a45e,,,,,,,,,
9a6165c67d2f01c9176d0961099087b0c437c1c0,,,,,,,,,
9a7ae0aeeb09e7ecdcde83cc52dec44b3795184b,,,,,,,,,
9a8bdd56cd08161b0964c617b29ccede45dca8ce,,,,,,,,,
9a95c7af017ca191eb8b22a322d4f5f03e23d46b,,,,,,,,,
9a95d24fbb87bad5a292e8d2a799c359daced3a1,,,,,,,,,
9a964b15134be1a2fc30e205d5b96f2592090407,,,,,,,,,
9aa8d62603a44c77740ec121f41c0e567a9679cf,,,,,,,,,
9ab0aaace22fa0c2987acbc3c3357808e858d89c,,,,,,,,,
9ac54dc6a70e955a819b01a624cc321ae932fbd1,,,,,,,,,
9acaf0b5c1a70d29d1ca52717d6ed3af2f6ee322,,,,,,,,,
9ae4787c0f3b68051c536a4a28f9d3dca26144c4,,,,,,,,,
9aecfcb2c8c4b7d3872ede86371fe8ab3c5f6050,,,,,,,,,
9b039509172147fc0e9381686c4c27068048f281,,,,,,,,,
9b03f5f0edd6694d2eb90b8ee2081d53624c36b2,,,,,,,,,
9b0c7714991f66c00c41c99962d4290ae73d4e3b,,,,,,,,,
9b21f6979ec3c868aa7bcf19a15367db2649c7cf,,,,,,,,,
9b25d279a07ae17e00c0df3c5e66266bc4bb61c3,,,,,,,,,
9b2fadf6ef8cbbf4f24a19c4e0dd06673e3ad810,,,,,,,,,
9b3108e95e60cc3ac22e310b61fdc79c5892ae88,,,,,,,,,
9b45414df495b0bfa84eafaa8a7ce030bbbc81c9,,,,,,,,,
9b4d3484a452710de0644ba2973d131880fe07df,,,,,,,,,
9b5cc61f682128be529e81798cbbc1bc20d3beb5,,,,,,,,,
9b6027abf3e02bce5d5adc2764fac47fe1fcf334,,,,,,,,,
9b63d6161cb17aebb1b9d4f65baacf1796673e2a,,,,,,,,,
9b6430a7fd8be88032b17c411039df577ade7da2,,,,,,,,,
9b699afea2c751ef49026cac19a899f169284dfa,,,,,,,,,
9b6da9fbe726b0f1c63681d179c8db751cbff8bd,,,,,,,,,
9b7046ae2d4b81dc57775d6ef9007a21ce45ee7a,,,,,,,,,
9b718cda594c5f0368ba1b33792080494df1ad3a,,,,,,,,,
9b850e1a8c2de71962a1e68986c8ec70dbbd087b,,,,,,,,,
9b8e2078259aa30a43d304c1690a67fd05da9bc4,,,,,,,,,
9b99fe8e4ef66fdb33df3062322ac5c16b69ba06,,,,,,,,,
9b9a3ca7e8d244747dee04765f4357e91ed88468,,,,,,,,,
9b9d5f186044f8251dcfb52a86320724b8ee445a,,,,,,,,,
9ba0666e5f5b609e064f1ed28d961de0ff989e04,,,,,,,,,
9ba6903248c73f1c11c39fea9dbabcb401fbd04e,,,,,,,,,
9bb0fc924cfdaf30e08ec7474eda94d8fa529f76,,,,,,,,,
9bca3037705e682755329697121a135d5f58eabc,,,,,,,,,
9bd17c83ab4488aa4e70fc86a6135d1cfe162662,,,,,,,,,
9bdbde9afedef05c6a1301e03f216ef81b6d4d17,,,,,,,,,
9be2c9ef1d339aa3403d3cc206b845dcf6474a05,,,,,,,,,
9bf0b30a37e9311f95c544b427d1d91e5fadeb8a,,,,,,,,,
9bf940000e647549fd453517032362a0bbce6fd9,,,,,,,,,
9c1407536af2252b27b40538f34527af02da73ba,,,,,,,,,
9c1ebfc42eeb281e31f6516285055de74d542897,,,,,,,,,
9c31eddeb336f70425d78b3aaf07ec3dd5d71dd4,,,,,,,,,
9c345dde9bafcc7a939036f400838f374a9385de,,,,,,,,,
9c3d51530f535ecf2594b093e816877cb569979e,,,,,,,,,
9c4264840c4038e5e17a27140b54aa98af19aa43,,,,,,,,,
9c4da62e9e89e65ac78ee271e424e8b498053e8c,,,,,,,,,
9c4fb83f9c95c677ca5fa7e478de438b733a002d,,,,,,,,,
9c52f4a27de1d9f7fbbf12dc59588adb5fa22e0e,,,,,,,,,
9c54005cea4d37f85a416fc98c873122eeaf2811,,,,,,,,,
9c62fd6b5df5a82b31ad28315ad2aeecb7f7fffe,,,,,,,,,
9c66483a4d8f53d6a635e05010a960a9f952f4e2,,,,,,,,,
9c6fc9a5d28f71c3455a2855b25dcb92237acaf6,,,,,,,,,
9c74b714fa523127746b34c5f26d15f01004bedf,,,,,,,,,
9c7623d015cb47012792dce79c3ceaa1fd78da23,,,,,,,,,
9c7f4412b8f0310a91334aed79b8553b2ad70908,,,,,,,,,
9c925f131df9bbbbde6488b31b6dc5fb41a4a1af,,,,,,,,,
9cb1a12ebd901e2f320f37d06cab07bb1010b89b,,,,,,,,,
9cba2a49bd401385a1b02a5d04dbcca9561ea524,,,,,,,,,
9cbee48e1ecdf54c87c674bc779e8a53fe6da718,,,,,,,,,
9cc4a252f5f2a982ef8b99e0879e2cc7bcf73f7f,,,,,,,,,
9cd1facd061e807068a22cf1153a53f5ef006c8d,,,,,,,,,
9cd6220ce3da75c1c92a5e1e8768d94aae4e4e5e,,,,,,,,,
9cd96a0b27863fa600e4cf5acec23491474b3e68,,,,,,,,,
9cffbc3c72397d2bc8d3cdf7ea0d41d488e074a0,,,,,,,,,
9d0bf4627203990c9dd551df1e9119c93c77e572,,,,,,,,,
9d1180f9c72e0b45f843e7c6b77ee8db140a55f0,,,,,,,,,
9d124bf6eb29f0e23c575e25a34670dbd1a852cc,,,,,,,,,
9d1fc4e31f59310e48532932f6ddea424b3ec986,,,,,,,,,
9d20a9935777b23fe4d74cd268e8092b32ebc7d1,,,,,,,,,
9d2b75cbcc12778159a256604355ffef5c3567c8,,,,,,,,,
9d2ff2b4d7f2168edf2241de05054c95268d2b87,,,,,,,,,
9d367e3703645de19b38e47d577ecd2f38dd6b76,,,,,,,,,
9d385f9a73067c1ac3287bf1e51d8ef894e173cf,,,,,,,,,
9d3911855b6882dd6553eb5028b688fbd753920f,,,,,,,,,
9d578a04ae0bef862ec378971bceb91829645168,,,,,,,,,
9d59bd88bb404f558a09d80300d2563f8cf1f7a9,,,,,,,,,
9d59e0e4da8ff60de9dfcde25ea96ef081c5dda6,,,,,,,,,
9d60d1a8092f22a721112accd3f094c72971d9c2,,,,,,,,,
9d6ce96e31b64585a9c647d1a42c9ca8e6487f2d,,,,,,,,,
9d95b32dcf8c9d9c8ec1148acde7755889f830cf,,,,,,,,,
9da5756074ef00aad45dfc1b80ef207bc5417826,,,,,,,,,
9db1a15c1d361604ea02af3cb5dab0732983a7ec,,,,,,,,,
9db955c005d580530a931b456764dab6eb993f4a,,,,,,,,,
9dc28d6a56854f13484a195e0c301a34aa7e5810,,,,,,,,,
9dd5b05b8f666e4c2c13dba7b89559952fc8137e,,,,,,,,,
9de94674123605ea9f3d9fec048b9a7c93c18bd8,,,,,,,,,
9dea1e735f415c699a105a57eae0aa1efc38f18d,,,,,,,,,
9dec3f9b093408aa774ae6f925467bf5d20209e4,,,,,,,,,
9e031246652e094dd03988fb2b7dc6fe20024b24,,,,,,,,,
9e0fc85b1fed68987d5ff0a7a7fa6241b9111395,,,,,,,,,
9e187b9975859a4c449706bacdd16d9a4eaa73d0,,,,,,,,,
9e2d22c788bdae1ff326a6f5d5f584ce1b900385,,,,,,,,,
9e2ec79dcd115d3ca63dddc35ca5778c9c7c7d75,,,,,,,,,
9e355269e974240cec937dd49abcda3aef07a1c5,,,,,,,,,
9e35a359f70a54231d7c638b2bfa2d8113693bc3,,,,,,,,,
9e42fdd9c19fa96b6fbfdbcb6ef4a126b4be5799,,,,,,,,,
9e477b99d1fe9f3956a5d7077f5884a174dc23fb,,,,,,,,,
9e513c9e2f9fbeea280738153fcb0d09f4e64768,,,,,,,,,
9e5c0879402ce43b6427d5e19aa965fc136eb617,,,,,,,,,
9e5c589223e56047acd3864e4f225f2cc4c6cf37,,,,,,,,,
9e61d3f73bd757cdad4551a5b483c2bb472a71d9,,,,,,,,,
9e6c8205dc8eef3a6c55b28efc60545b259440b6,,,,,,,,,
9e7470dfaf1b1e1e88da88502610addd2dbe9e51,,,,,,,,,
9e85e2668c689cfc56a33907fea36ae2cff9c8e9,,,,,,,,,
9e938cf8a74c2e7415bfd10d66a9ea4b1c3e0e15,,,,,,,,,
9ea494770ed507b7d4a68ab71de663db65101ff4,,,,,,,,,
9eacfdca325a3e7216551304398bf2e4e8c2e83c,,,,,,,,,
9ead28b73dc3c2329ee2db668f288636b2870196,,,,,,,,,
9eb31114ce92cd9db233df040a8b2cd1b24d2751,,,,,,,,,
9eb62a9ffe650f2d7aea17f89365f3f19e6128c6,,,,,,,,,
9ebd0fdbadcb237aa0934af00541c9d103103f1e,,,,,,,,,
9eca0ea5717419385fa20cf69d09da25da3fcaba,,,,,,,,,
9ecd37aa08dc50d3ff0a38d2f72d87ab4295bfba,,,,,,,,,
9ed45b65a2eab78c29318cb9756e3175c1fa8080,,,,,,,,,
9edceffa05e59923362f9f3bfe2f2f6387fb6c59,,,,,,,,,
9ee001cfe71341c509159f5c881b3f25a2fe5cfc,,,,,,,,,
9efe407339f944e5d2306d18ae90ebd4102bbe04,,,,,,,,,
9f00e3dc5911fa85afb9400cfc99ad2805e0d208,,,,,,,,,
9f04fac6afb8adcbd74eda4f0479d8f62884e2be,,,,,,,,,
9f172706e2c0661f7983c334574c44290e2574f7,,,,,,,,,
9f190533a81b398964d5b7ca8d4c98363f7a2c4a,,,,,,,,,
9f2248211c54e96627557e4f1e886d13c5665191,,,,,,,,,
9f3737da04a60e50cd5df0edabee10902029c94a,,,,,,,,,
9f40426c9df0b16ffc9c37615569c81f565f0611,,,,,,,,,
9f48f7a515d3d658d7ceb68b67cf925117a204d0,,,,,,,,,
9f6a0ec3b57945d18c2b8f0fb16950d4a6ef83c6,,,,,,,,,
9f6a9eef32a6e4ef7c74acb83263d51f2e8fe9b2,,,,,,,,,
9f8358d4344a0f79d7a78b657133f10f271d828e,,,,,,,,,
9f84c6c8d375b13ea69daa9fec61e936877d762e,,,,,,,,,
9f8e0691cc911b05a9e284258ab5cdbbd30bd34c,,,,,,,,,
9f9797e339c7cde8fbec533c2f068f415134e4e0,,,,,,,,,
9f99ea59401b37e55642236617a15a46424f65fb,,,,,,,,,
9f9b0cd39d5edd9f3125ea927213d34609d6aeed,,,,,,,,,
9fbc49850dcc593d269c009f8b45d2ecd85b0b77,,,,,,,,,
9fc3341711a12af154e4251d80061b882f0c4422,,,,,,,,,
9fdb4314610ffccaa081f37db72e072944b8c985,,,,,,,,,
9fe19c6ce6cb35bab0bbf6ff2d7d956d8854b5d9,,,,,,,,,
9feb072a560f8141e65b5faffc9a1980c716ccb9,,,,,,,,,
9fec83ff309b0ce5c72fb9e3a0f9e4566c843c21,,,,,,,,,
9fedc4ed1ec12e5f15f3806546ea85c74d56430c,,,,,,,,,
9fee2ed272eeebb19785c3b68a91b3a554cb02aa,,,,,,,,,
9ffa39fe875fe7a0db7b530f4dedafe49ee58b46,,,,,,,,,
9fff26151ffbb19a568c6ce076059e8b1f046548,,,,,,,,,
a00b683bd153463ffa61e78eade231631db59473,,,,,,,,,
a0147acdca89e18f26ae800468af6216118e06f3,,,,,,,,,
a0155c2d2d69db4e2bf5870fc9be9b0adecdd9ee,,,,,,,,,
a0174c7092cfaf68c2118fc82e327646d566589c,,,,,,,,,
a02b180e0813a496bf264056427e78e336b55281,,,,,,,,,
a03b9e290b06461388c7c9c97c4821db1100f633,,,,,,,,,
a03dd22aef5cd64d63ea74b5d06ecb3b78661631,,,,,,,,,
a04bccf7b94a8911c42db7e9e059940ae1c9cb6c,,,,,,,,,
a04c89bfceea08ebafb43a22879ea4a8bca11529,,,,,,,,,
a053e9d1baee4d9008b39bc54e9fdc13456b7901,,,,,,,,,
a059418ba24f3038f9e2d62c87a7e7a3db548a9c,,,,,,,,,
a064c25c7338bc664a9a57abe2f028c4151952e9,,,,,,,,,
a077d412535abc7aea98a33f5e9d8700beb49bce,,,,,,,,,
a081a7dc866a867cdb10c0a44580ab6ea19b0cbb,,,,,,,,,
a0972717ef9a6396042a70462434406bf648d4bc,,,,,,,,,
a09f8bfebb580878807ccc714c7eaa92e39eb825,,,,,,,,,
a0aaedd253249059252937b53d98b2c958a7ac3c,,,,,,,,,
a0b878f80fd380b7f8ed92c63e231df42ab17804,,,,,,,,,
a0c73722db1e8255644bcd09ccdbcd094a691204,,,,,,,,,
a0db24f3d45522a49b7052cf1616d37f88064cf1,,,,,,,,,
a0e9d40d8e91565140d0b3ddd757c1d7c05bb5f5,,,,,,,,,
a0efc8c94de0c0e0c26fea0d5afdeaa6227d14fb,,,,,,,,,
a0f05ea4120be0a3053ef5416954a74868b6f41b,,,,,,,,,
a0f32e6c36ccc6ddfc78804cf0915768f2a8d454,,,,,,,,,
a0f84e298e54fcc0469b6db172cf1b752eb5ca87,,,,,,,,,
a0fbb1cc6c7c18d5559f42db6f51b03324f56ecb,,,,,,,,,
a0fcf540e09b83a5ae05f75aa66d5b70171d22d5,,,,,,,,,
a0ff15059229594dbb1f54540ae473480a82fc0b,,,,,,,,,
a1172463e954b82000c0727964c49a2b9cd7d923,,,,,,,,,
a12e0be54528ed870337a48c365ada768c66b623,,,,,,,,,
a13121ab649d01a24b56b0e49ffe6a1acf55c71f,,,,,,,,,
a13243e7682a98750be57580076f3febae210915,,,,,,,,,
a133147ba42bb5a06fc402a0a4700abd707d0c4f,,,,,,,,,
a135c78be1222670848587dc648b7e8fe39a120f,,,,,,,,,
a13fd410f40e11916a76240dd31c17f8dc7615cf,,,,,,,,,
a14280872980bd4d0d9c05615677aa86a4129e64,,,,,,,,,
a14794169f5b1e41ff1b79b1560b4f150a60714e,,,,,,,,,
a15516b5084c6c342e2915a3b2c42c309bd7623b,,,,,,,,,
a156c474c21c016daab612255db68e1bca9f1b3e,,,,,,,,,
a16bba9e1dd69123db66b60b27fe1d89e58e81ff,,,,,,,,,
a16ff1a1fc3d66356ae1dfcabd31422fa0872e2d,,,,,,,,,
a17c54d8de0f91586b9c92443fcb5c2e2c5eec23,,,,,,,,,
a18ac15c9b4749019e5dbb5339fd3434f4644432,,,,,,,,,
a194bb9c7ea9b48fc9ed1cc2602e7152829f0f7f,,,,,,,,,
a1c1019cd3400ffeb2c92abc42a94f77e31979f7,,,,,,,,,
a1ca281fabe26efaad4917a6b70c3c534a8ab54e,,,,,,,,,
a1ce92dc0a914463509c406d8e70b2971fb99123,,,,,,,,,
a1dd950fbdad1617147542cfbbdad1f365d8a55c,,,,,,,,,
a1e70b6d310e9d280daa3d9072a437bcece969ec,,,,,,,,,
a1e83971c5072f5d3ad817066409b9ac7df87d18,,,,,,,,,
a1e8da5ac07a28342e0e456f02dff82c7ee8e750,,,,,,,,,
a1e9802f570c577f5b1c70a7e018310c5f057a10,,,,,,,,,
a1f1f96fb60d87c97ae9b84c60c20c5adb927dc4,,,,,,,,,
a1f2bb68a9d13d061b06aba7ae4cd55e3cb48f5d,,,,,,,,,
a2165e4a14bbc476d4620389651cd7a56df5da46,,,,,,,,,
a21f6d8ac2b043c103ec1e5ac010f6dfbb85e9f4,,,,,,,,,
a22527f2ec0624e1de4b2c2db6f5c0966d1872cb,,,,,,,,,
a229bcb6d70a555b44d0c1941e109194ace51edb,,,,,,,,,
a22d9c1518ce5047d4b68097064a5461fdbe8c91,,,,,,,,,
a249d2a939669aa5f1a0ddb0fccff127007c979f,,,,,,,,,
a254cdb30d21819f0aa67d58e9ef65fc253ce482,,,,,,,,,
a27f4d44b5ab36961fa50236b03c39dda3fe3b61,,,,,,,,,
a28afcf2d735448a44cff12fc1310a8e41d71188,,,,,,,,,
a28b66c9c95d0223314efe6b579df7874744abfb,,,,,,,,,
a28c903ebe2809dbd1c5ec65167d1d13c4e835f3,,,,,,,,,
a2aa961a0bda5ff16306d42e9e156d573dd356de,,,,,,,,,
a2aace6bcedb318317642c9a9fd71b2b6400f77d,,,,,,,,,
a2d30cbae07c1bfb37667badcec7e4cfc6593ebc,,,,,,,,,
a2e156eb3519523a421bc317e97d41a6c8ad13d4,,,,,,,,,
a2e2574a638a4a1574a6e72bc78b57cb98fb5b16,,,,,,,,,
a301edf25f11440569f6f81af5902a4532b1dcb8,,,,,,,,,
a3071e13e083724739d3ba5db0797919a3b58cd9,,,,,,,,,
a309d573e2c908744358f3bfe931508fb3475a96,,,,,,,,,
a3181ac1beec1ccfc94fab63bee47e604c594570,,,,,,,,,
a31f0bbf6d346bc8170f8cc44abd9799caae796d,,,,,,,,,
a34c345442a1865942ccbb5e1e086ae4c30c39e3,,,,,,,,,
a34d4b95f53f0949dc2e056824b282a88d6c7dfc,,,,,,,,,
a3599acaa68448cc557b9423f8309c8c706b31e0,,,,,,,,,
a3636ecdbb9c7b727595f2266a459514f412ddfb,,,,,,,,,
a369a6796ca6d700d4cd8c739ecd7e3ae22bb48b,,,,,,,,,
a369f52fb1830107a866436630e6afe94a89e3a7,,,,,,,,,
a37148ffb3bf6afa54342af022cc6be072218322,,,,,,,,,
a37314a679039d2af126cf5056fa709b5806f5e3,,,,,,,,,
a37e3dd7bd08ca2ec3fb05bb106627ea89ae2e18,,,,,,,,,
a38b0fa13da318e69cafbff2c8e9b0ef843d8eb4,,,,,,,,,
a38e2abba2e362f6ed614becd73731b7e9f8e50f,,,,,,,,,
a396e5e8b3ef93075a1e937d1d6ce3f3ba3bbeb3,,,,,,,,,
a3aba2c1736482ced3eaebadfa07cb550037dbe8,,,,,,,,,
a3ac93601de07d0055bc72f00efba9745d69f800,,,,,,,,,
a3aeeecfaba0d5bf6379c1ac3056354c4becac85,,,,,,,,,
a3d9e34b2618294dd421c7a5769252ac5ac3eb6e,,,,,,,,,
a3e8962d66ce92c81c7195c93637c1fce40a6cef,,,,,,,,,
a3f321f94b32063a8b452dd0c9113b6bd9f64753,,,,,,,,,
a3f5d5efe336d21320837c20ef0ea89c8d3cdd27,,,,,,,,,
a40650ad836192205cc38f3473fe57b8f6843bfa,,,,,,,,,
a40db79bf032141954359c257b2399de27ff0acf,,,,,,,,,
a40ffbea9601cea8b7c973a8cedbea297a6de20a,,,,,,,,,
a41a72faf6f7d64872710a41578fb3bfabc3918f,,,,,,,,,
a42efa8a125cc262ac4b5bc6e815d3013d95a354,,,,,,,,,
a435b78d3b8a073abb9c7e235fb9044fca7c420a,,,,,,,,,
a44eb22ae598ba8d00022d85587b81b096d47417,,,,,,,,,
a452c3edbd58807160c7eafcf71066525cb683e9,,,,,,,,,
a45362e4b5bdeac413d9924adc75dc26037a6a4b,,,,,,,,,
a472ab2b4511842f4d104bd6b173c711c4f622bf,,,,,,,,,
a48d1b51b0ce76e8b09d1e9ca3a837323d9fdb4c,,,,,,,,,
a49126533b1b61de19cb4c1ba6350c56f9ae0bcf,,,,,,,,,
a497087dcfc47608817b90808d356f3b43e37499,,,,,,,,,
a4975ca2e2f68b1ebbcf1ea095623527da9a7263,,,,,,,,,
a4be8a1cf13149272082616813c3e81dacc022ea,,,,,,,,,
a4c27f9036e03545c9f4f922fb272f83a4196d85,,,,,,,,,
a4d611b423d5482be04676a1f60089628c53a78e,,,,,,,,,
a4d9bf181dd0709ed30a18aed88c119ca502b2b4,,,,,,,,,
a4e063c394c6794cf11ae1fe025974391113c892,,,,,,,,,
a4e2ec0d386440b40c64b0078c63d658b09ce829,,,,,,,,,
a4fa1449c0af50571af332a307dd136df3463885,,,,,,,,,
a4fce76d00aea17b0cb6bfb5047fac850dc9e4ba,,,,,,,,,
a50241384ae8a8a1cbe2be79468dce2fafaac980,,,,,,,,,
a50386cb42f8869a6d1a54d4a870c2601114a046,,,,,,,,,
a520b5e0c2cd7b07dd3a3a6bfccf16f67f205933,,,,,,,,,
a543347de2ab10e191a1130c04d88e012f4bca21,,,,,,,,,
a554814adc6602e9edb874653e465f5d059a7d8e,,,,,,,,,
a56646b7e0003d835e960d44878b8f744aef74e9,,,,,,,,,
a59c5dccc9a1a2f0a38fb69bf03c141c0bce6000,,,,,,,,,
a5b1c11e56c9f4e782c206bde396d0b2946afc75,,,,,,,,,
a5b21c5298ca2cd693563da18fb4a7fc39f18861,,,,,,,,,
a5bf1d4e79e69663a66fdf4ca16a78178b6c428a,,,,,,,,,
a5c2ca85d1aa6cfbbea2327ad36b7063767c34fe,,,,,,,,,
a5cf92e5ab59803495c8ccd874eaaf47e430af86,,,,,,,,,
a5d3a937e5ee43ab1542657ea2baf0c5cb139d6e,,,,,,,,,
a5f13eb3b8789e0503a1fdbb57a9401355fa6b60,,,,,,,,,
a5f3d424addf20ccb000ba63dfc1deeea3ea09ea,,,,,,,,,
a6021735e8de4f32010c6313396432d99bbe2440,,,,,,,,,
a6194f95e3f6d4b2375fa7c1827eb68302044de6,,,,,,,,,
a63161620a6d68ebae9c6b5e0c091fa368bc2ba5,,,,,,,,,
a631cc83c3cc23ca09ee520be321f32b914216ae,,,,,,,,,
a637c2d8eee7a244b6e7f2ef4587a5d2cf22276c,,,,,,,,,
a64fdb279c9527442f97be7e7b65e32d5f124bb7,,,,,,,,,
a663b8e35cba75eed19d3947c93dfb651366ed03,,,,,,,,,
a663da13cedb83bc0c49b5052c45e7abc9c92eda,,,,,,,,,
a66689ebb2d985414f90b88d0f5f52f8ede1e45a,,,,,,,,,
a66e1c6928e52317bad65ee814f0dd58de76626d,,,,,,,,,
a672e5fefa9118b05dffa27d414a694ed817c6d5,,,,,,,,,
a680417bbdab34582791e28bf40b5a68ed739f1b,,,,,,,,,
a68847f89f24c43a0c67eff599faa096410a50a0,,,,,,,,,
a689009ce313c16014ce24ce4516693aa49c2e43,,,,,,,,,
a68cdd29e4304621d793db7b735a5ade85fc6547,,,,,,,,,
a692b320f9a79de828685fb73698d8415c663232,,,,,,,,,
a6a5d1c1c5cba366ef444fa9b66d4436b5d2d138,,,,,,,,,
a6ae2cc9aeae8432923654456ec9a0dc99cbd25b,,,,,,,,,
a6b0f71c5f6e4d7e1ed5ed869f95e7aad6982fef,,,,,,,,,
a6bf8e1dd611f1696f600ea1a254602dfc17cf87,,,,,,,,,
a6c336fd7c1b98929f1ac9278637311b9c2b7453,,,,,,,,,
a6d3581b57af1cd21e887b9869bc7630924b2a29,,,,,,,,,
a6d6ffe2218b9ffba41a08689b2aa03c6711d0e4,,,,,,,,,
a6e16acb491041763f1fb10f4493460b1adc7550,,,,,,,,,
a6e2fc404997c285bc703571ce36222451a9bfe6,,,,,,,,,
a6ee8a3634cdb4878caf223d477c9b866cdb2c67,,,,,,,,,
a6f44f39e7c73b26092f0daeea2de2f34463511d,,,,,,,,,
a719f13a0ee940b999a834e4a5c17444dac7ceda,,,,,,,,,
a71a9db1bcf346c3eba5f2377df41ca388f5514c,,,,,,,,,
a7216a0fa997153dce04398d64e9d68b773cf765,,,,,,,,,
a73072561a5ff1e7dc89ff2eea34e2412cfbd92b,,,,,,,,,
a7352bf3b88df27f0d0faa9d7ee7198a8b304c1d,,,,,,,,,
a73e1909e58568a2974415571fdd9ab27c54a11c,,,,,,,,,
a7451a8f0c9817af3258ab5022b8616405e6ccf1,,,,,,,,,
a75af247a1ac5886eab68634bfe57707c4fe36c2,,,,,,,,,
a763103b7ffdb6296184b97b631919d2674f60ec,,,,,,,,,
a765416e1f04cfcdd566bd68345831decfb4f9cc,,,,,,,,,
a775639a7891dd611b0dfb09d578ed450a119f3e,,,,,,,,,
a782f56e11bc0a21e12328469332417607bb796b,,,,,,,,,
a784f8e5febeb682bff39e5c6e69c96001f8aa3e,,,,,,,,,
a78f253243a57dba2fe9d6891e8f478428b62158,,,,,,,,,
a7a6d542a10d031293101f82c116e3b31cebdc07,,,,,,,,,
a7ae69515f6056217afb79254f75c4e250a337dd,,,,,,,,,
a7b097488cb29700a6c1860f4249d3646a21a5e2,,,,,,,,,
a7bdda5ded7a5c4de116d44fc974e5d837dafb42,,,,,,,,,
a7c3647d3396fa63756a721218aeb3331ea55489,,,,,,,,,
a7c8299a7888cc8ba79f1580d99143b0b5b94c12,,,,,,,,,
a7e8e682de68f36a56b448910ada6dfa60feb999,,,,,,,,,
a7fb300c5efb1b9a3a280623c8fa7b0e88cdbb6c,,,,,,,,,
a808a6164e16cc02930a2db8bc7ce2a574e24a08,,,,,,,,,
a812c0bf9f5dfad56ff2780f6a4329ba926dcceb,,,,,,,,,
a835efde88de164b0ba5d0f88488daa2c7ad61ae,,,,,,,,,
a836a5b1096b7639b5e1a5c79655f4ab52f4fa71,,,,,,,,,
a848e3e90bed29e3a3d472ae93ab118f8ab9bb49,,,,,,,,,
a84d01c6d6296fccbe72d2f2366d20040bce038f,,,,,,,,,
a8523ee62a0cd6e34c6b1823f2b89fdd14a0e03d,,,,,,,,,
a86171e13f84fe32212dd7fb6a1c31a34a47155f,,,,,,,,,
a8699ab68ea8f8ce2f8dea9e33892443c244dd82,,,,,,,,,
a86dacfba3bfbefcc7fe87c1d3ddada453da0e42,,,,,,,,,
a87151d6ff79545f892bc45ef1c2ae999c57bfd0,,,,,,,,,
a879ce747e1083fb8a0cf4ac94a50f965dd6a877,,,,,,,,,
a883cacbc8f9b021b2a63f0453307855fa075d33,,,,,,,,,
a8cc503b9154f6d096146562df664bdbe06bfd6f,,,,,,,,,
a8d4d6701590079f516e676d61969b5eb14f64be,,,,,,,,,
a90613b3ddce99a6d1672be63e309e5543bd76f0,,,,,,,,,
a915e459fa887c42b7161a91d38d10eb88f0310a,,,,,,,,,
a9402dbcd975cf8fda41471f33f36e33342b7dde,,,,,,,,,
a9423c53289ec0a713f4a102f567e6f2933ab8ce,,,,,,,,,
a9441ea63d14511a33191c4116955b34777cd567,,,,,,,,,
a9449adbedc8d14cce63acd9f3771aab7a3481d4,,,,,,,,,
